Operation #,Agency Number,Operation/Caregiver Name,Address,City,State,Zip,County,Phone,Type,Status,Issue Date,Capacity,Email Address,Facility ID,Monitoring Frequency,Infant,Toddler,Preschool,School
"1700171","","Tree House Christian Learning Center","6035 FM 78 BLDG 2","SAN ANTONIO","TX","78244","BEXAR",210-467-5024,"Licensed Center - Child Care Program","Full Permit",9/29/2020,99,"info@treemounttemple.com","1343805","","Y","Y","Y","Y"
"539542","","Tree House Incorporated","989 OLD MCDADE RD ","ELGIN","TX","78621","BASTROP",512-285-5437,"Licensed Center - Child Care Program","Full Permit",3/25/1999,135,"treehouseelc@sbcglobal.net","157980","","Y","Y","Y","Y"
"1690634","","Tree House Kids","702 CEDAR RIDGE DR ","PFLUGERVILLE","TX","78660","TRAVIS",512-990-7223,"Licensed Center - Child Care Program","Full Permit",7/2/2019,115,"THKdaycare@gmail.com","1330425","","Y","Y","Y","Y"
"1690639","","Tree House Kids Dessau Center","16051 DESSAU RD STE H","PFLUGERVILLE","TX","78660","TRAVIS",512-251-2911,"Licensed Center - Child Care Program","Full Permit",7/2/2019,125,"thkdaycare@gmail.com","1330441","","Y","Y","Y","Y"
"1711727","","Treeco Chantel Woolridge","6622 AMBERFIELD LN ","KATY","TX","77449","HARRIS",832-766-5465,"Registered Child-Care Home","Registered",10/23/2020,12,"","1361750","","Y","Y","Y","Y"
"512359","","Treehouse","300 W OAK ST ","DENTON","TX","76201","DENTON",940-594-5819,"Licensed Center - Child Care Program","Full Permit",5/7/1995,25,"treehouse@standrewdenton.com","138913","","N","N","N","Y"
"1546781","","Treehouse Academy","100 N HINES ST ","DIBOLL","TX","75941","ANGELINA",936-829-5437,"Licensed Center - Child Care Program","Full Permit",2/16/2015,107,"kids@consolidated.net","1154862","","Y","Y","Y","Y"
"1713354","9091","Treehouse Children's Academy","7701 S COULTER ST ","AMARILLO","TX","79119","RANDALL",806-322-7444,"Licensed Center - Child Care Program","Full Permit",4/6/2021,289,"coulter@treehouseschools.com","1364356","","Y","Y","Y","Y"
"1693100","","TreeHouse Christian Learning Center, Inc","4250 FM 663 ","MIDLOTHIAN","TX","76065","ELLIS",972-275-6646,"Licensed Center - Child Care Program","Full Permit",12/30/2019,214,"","1333741","","Y","Y","Y","Y"
"1689142","","Treehouse Day School","600 DATA DR ","PLANO","TX","75075","COLLIN",972-596-0573,"Licensed Center - Child Care Program","Full Permit",12/16/2019,94,"","1328102","","Y","Y","Y","Y"
"1530289","","Treehouse Learning","423 N RACHAL ST ","SINTON","TX","78387","SAN PATRICIO",361-364-1762,"Licensed Child-Care Home","Full Permit",9/16/2014,12,"","1131506","","Y","Y","Y","Y"
"1639988","","Treehouse Learning Center","5204 SPRUCE ST ","BELLAIRE","TX","77401","HARRIS",832-516-7677,"Licensed Center - Child Care Program","Full Permit",5/5/2017,58,"info@treehousebellaire.com","1261926","","Y","Y","Y","Y"
"1711938","","Treehouse Learning Centers-Cypress","11604 CYPRESS NORTH HOUSTON RD ","CYPRESS","TX","77429","HARRIS",281-653-9405,"Licensed Center - Child Care Program","Full Permit",4/16/2021,41,"","1362052","","Y","Y","Y","Y"
"1718658","","Trelen Norton","20531 AVERY GROVE CT ","CYPRESS","TX","77433","HARRIS",346-366-5445,"Registered Child-Care Home","Registered",4/7/2021,12,"wrnortonchildcare@outlook.com","1373065","","Y","Y","Y","Y"
"1706818","","Trenette McGregor","2031 KINGS RD ","CARROLLTON","TX","75007","DENTON",414-484-8947,"Registered Child-Care Home","Registered",9/3/2020,12,"","1353921","","Y","Y","Y","Y"
"1554305","","Trenise La'Shawn Flenoury","220 S JACKSON AVE ","LIVINGSTON","TX","77351","POLK",936-239-2610,"Registered Child-Care Home","Registered",12/12/2014,11,"","1164169","","Y","Y","Y","Y"
"405769","","Trent Learning Center","7480 STONEBROOK PKWY ","FRISCO","TX","75034","COLLIN",972-377-2377,"Licensed Center - Child Care Program","Full Permit",12/13/1990,100,"trentlearning@att.net","119326","","Y","Y","Y","Y"
"1663240","","Trenton Montessori Learning Center","2213 E TRENTON RD ","EDINBURG","TX","78542","HIDALGO",956-782-6482,"Licensed Center - Child Care Program","Full Permit",9/25/2018,51,"trenton_mont.17@yahoo.com","1291257","","Y","Y","Y","Y"
"1081767","","Tri  Ngo","8203 ASHLAWN DR ","HOUSTON","TX","77083","FORT BEND",832-837-9877,"Registered Child-Care Home","Registered",12/18/2009,12,"","579531","","Y","Y","Y","Y"
"1559327","","Tri C Center Base Headstart/Early Headstart","214 NACOGDOCHES ST ","CENTER","TX","75935","SHELBY",936-598-6315,"Licensed Center - Child Care Program","Full Permit",7/29/2015,64,"tric@countycommaction.org","1171137","","Y","Y","Y","N"
"1130966","","Tri-Lin Integrated Services, Inc.","15310 HUEBNER RD ","SAN ANTONIO","TX","78248","BEXAR",210-348-6212,"Small Employer Based Child Care","Compliance Certificate",5/3/2010,12,"","641408","","Y","Y","Y","Y"
"828915","","Tricia Solis","224 HIBISCUS DR ","ARLINGTON","TX","76018","TARRANT",682-552-7224,"Registered Child-Care Home","Registered",6/10/2003,12,"","228027","","Y","Y","Y","Y"
"308796","","Trietsch Enrichment Center","6101 MORRISS RD ","FLOWER MOUND","TX","75028","DENTON",972-539-6491,"Licensed Center - Child Care Program","Full Permit",2/8/1989,170,"trisham@tmumc.org","113871","","N","Y","Y","Y"
"1646999","","Trillium Montessori","1000 SAM BASS CIR ","ROUND ROCK","TX","78681","WILLIAMSON",512-296-1136,"Licensed Center - Child Care Program","Full Permit",7/13/2017,93,"","1269966","","Y","Y","Y","Y"
"1534976","","Trillium Montessori","9707 ANDERSON MILL RD STE 350","AUSTIN","TX","78750","WILLIAMSON",512-666-3756,"Licensed Center - Child Care Program","Full Permit",9/10/2014,66,"sonalshah2005@yahoo.com","1138203","","Y","Y","Y","Y"
"1359727","","Trinh  Tran","6627 VARICK CT ","HOUSTON","TX","77064","HARRIS",832-577-6536,"Registered Child-Care Home","Registered",8/17/2011,12,"","922750","","Y","Y","Y","Y"
"1515385","","Trinh Thi Vu","1609 RAHALL ST ","GARLAND","TX","75040","DALLAS",972-834-9348,"Registered Child-Care Home","Registered",5/6/2013,12,"","1111965","","Y","Y","Y","Y"
"1711379","","Trinh TT Nguyen","12528 WELLINGTON PARK DR ","HOUSTON","TX","77072","HARRIS",832-866-4425,"Registered Child-Care Home","Registered",10/2/2020,12,"","1361243","","Y","Y","Y","Y"
"1712380","","Trinh Vuong","6342 CAPE FORWARD DR ","HOUSTON","TX","77083","HARRIS",713-377-8128,"Registered Child-Care Home","Registered",10/7/2020,12,"","1362586","","Y","Y","Y","Y"
"1564096","","Triniti's World Child Development Center","1214 N MAJOR DR ","BEAUMONT","TX","77706","JEFFERSON",409-225-5843,"Licensed Center - Child Care Program","Full Permit",4/22/2016,66,"ABC123@Trinitisworld.com","1177666","","Y","Y","Y","Y"
"1721089","","Trinity Advance Learning Center","2005 LAWNDALE AVE ","VICTORIA","TX","77901","VICTORIA",361-412-1304,"Licensed Center - Child Care Program","Initial",5/5/2021,138,"support@trinityalc.org","1377173","","Y","Y","Y","Y"
"1360428","","Trinity Baptist Preschool","1506 W MAIN ST ","GATESVILLE","TX","76528","CORYELL",254-248-0041,"Licensed Center - Child Care Program","Full Permit",2/21/2012,81,"","923491","","Y","Y","Y","N"
"850333","","Trinity By The Sea Day School","433 TROJAN ST ","PORT ARANSAS","TX","78373","NUECES",361-749-6448,"Licensed Center - Child Care Program","Full Permit",2/21/2006,80,"trinitybytheseadayschool@gmail.com","274669","","Y","Y","Y","Y"
"178447","","Trinity Child Care Center","1115 N MAIN ST ","COPPERAS COVE","TX","76522","CORYELL",254-547-7470,"Licensed Center - Child Care Program","Full Permit",2/11/1986,341,"mail@npcove.com","98877","","Y","Y","Y","Y"
"833418","","Trinity Child Development Center","3505 N MAIN ST ","TAYLOR","TX","76574","WILLIAMSON",512-365-2381,"Licensed Center - Child Care Program","Full Permit",3/11/2004,139,"Trinitycdctaylor@gmail.com","237415","","Y","Y","Y","Y"
"53710","","Trinity Child Development Center","5801 WESTMINSTER DR ","AUSTIN","TX","78723","TRAVIS",512-928-2212,"Licensed Center - Child Care Program","Full Permit",12/20/1988,48,"trinitycdc@gmail.com","95068","","Y","Y","Y","Y"
"1454766","","Trinity Christian Academy Summer Camp","5415 N LOOP 1604 E ","SAN ANTONIO","TX","78247","BEXAR",,"Licensed Center - School Age Program","Full Permit",12/3/2012,66,"","1036008","","N","N","N","Y"
"820092","","Trinity Christian Playskool","1822 W 6TH ST ","TEXARKANA","TX","75501","BOWIE",903-794-0661,"Licensed Child-Care Home","Full Permit",3/17/2003,12,"csiswes@aol.com","211413","","Y","Y","Y","Y"
"818839","","Trinity Christian Pre-School","2060 F M 79 ","PARIS","TX","75460","LAMAR",903-782-9111,"Licensed Center - Child Care Program","Full Permit",1/6/2003,246,"cbrown@tcaparis.com","209020","","Y","Y","Y","Y"
"846180","","Trinity Christian School Early Education Center","7002 CANTON AVE ","LUBBOCK","TX","79413","LUBBOCK",806-791-8004,"Licensed Center - Child Care Program","Full Permit",4/6/2006,300,"","265610","","Y","Y","Y","Y"
"1521552","","Trinity Early Learning Center","1200 W GREEN OAKS BLVD ","ARLINGTON","TX","76013","TARRANT",817-275-0562,"Licensed Center - Child Care Program","Full Permit",8/30/2013,110,"telc@trinityarl.org","1119493","","Y","Y","Y","Y"
"820790","","Trinity Episcopal Day School","3901 S PANTHER CREEK DR ","THE WOODLANDS","TX","77381","MONTGOMERY",281-367-5148,"Licensed Center - Child Care Program","Full Permit",2/24/2003,229,"office@tedstw.org","212636","","Y","Y","Y","Y"
"245524","","Trinity Episcopal School","713 TREMONT ST ","GALVESTON","TX","77550","GALVESTON",409-765-9391,"Licensed Center - Child Care Program","Full Permit",11/28/1989,90,"","107256","","N","Y","Y","Y"
"138287","","Trinity Episcopal School Day Care","3425 BELLAIRE DR S ","FORT WORTH","TX","76109","TARRANT",817-926-0750,"Licensed Center - Child Care Program","Full Permit",2/9/1987,98,"school@fortworthtrinity.org","96993","","N","Y","Y","N"
"827494","","Trinity Extended Day","215 N TEAGUE ST ","LONGVIEW","TX","75601","GREGG",903-753-0612,"Licensed Center - Child Care Program","Full Permit",10/28/2003,132,"dstewart@trinityschooloftexas.com","225211","","N","Y","Y","Y"
"1551469","","Trinity Fellowship Employer-Based Child Care","5000 HOLLYWOOD RD ","AMARILLO","TX","79118","RANDALL",806-355-8955,"Small Employer Based Child Care","Compliance Certificate",10/22/2014,12,"","1160782","","Y","Y","Y","Y"
"410661","","Trinity Head Start Development Center","808 N LAKEFIELD ","TRINITY","TX","75862","TRINITY",936-594-2929,"Licensed Center - Child Care Program","Full Permit",3/17/1992,60,"","122554","","N","Y","Y","Y"
"1545843","","Trinity Learning Center","633 HOBSON LN ","DENTON","TX","76205","DENTON",940-566-5682,"Licensed Center - Child Care Program","Full Permit",3/18/2015,119,"NancyNorrid@tlcdenton.org","1153783","","Y","Y","Y","Y"
"140868","","Trinity Lutheran Child Development Center","2001 HUNTER ST ","TYLER","TX","75701","SMITH",903-593-7465,"Licensed Center - Child Care Program","Full Permit",1/12/1987,170,"probbins@tlctyler.org","97091","","Y","Y","Y","Y"
"148369","","Trinity Lutheran Childrens Center","3621 TULSA WAY ","FORT WORTH","TX","76107","TARRANT",817-732-8522,"Licensed Center - Child Care Program","Full Permit",12/31/1985,130,"diana@tlcfw.org","97352","","Y","Y","Y","Y"
"1655182","","Trinity Lutheran Church Woodlands Childcare Center","2400 N COULTER ST ","AMARILLO","TX","79124","POTTER",806-351-0458,"Licensed Center - Child Care Program","Full Permit",1/16/2018,196,"eyoung@trinitylutheranschool.org","1280409","","Y","Y","Y","Y"
"516408","","Trinity Lutheran Early Childhood Center","3512 LUTHERAN WAY ","SAN ANGELO","TX","76904","TOM GREEN",325-947-1148,"Licensed Center - Child Care Program","Full Permit",1/3/1996,281,"trinityschool@tlcsanangelo.com","141840","","Y","Y","Y","Y"
"521839","","Trinity Lutheran Early Childhood Center","264 C R 143 ","RIESEL","TX","76682","MCLENNAN",254-896-7105,"Licensed Center - Child Care Program","Full Permit",1/29/1997,93,"eclc@tlcriesel.org","145963","","Y","Y","Y","Y"
"531458","","Trinity Lutheran Preschool","1530 E WASHINGTON AVE ","NAVASOTA","TX","77868","GRIMES",936-825-9244,"Licensed Center - Child Care Program","Full Permit",2/23/1998,68,"elicia.meekins@gmail.com","151695","","Y","Y","Y","Y"
"206403","","Trinity Lutheran School","5005 W INTERSTATE 40 ","AMARILLO","TX","79106","POTTER",806-352-9436,"Licensed Center - Child Care Program","Full Permit",10/21/1985,165,"tlewis@trinitylutheranschool.org","100928","","Y","Y","Y","Y"
"189510","","Trinity Lutheran School Extended Care","18926 KLEIN CHURCH RD ","SPRING","TX","77379","HARRIS",281-376-5444,"Licensed Center - Child Care Program","Full Permit",9/16/1986,80,"","99612","","Y","Y","Y","Y"
"41291","","Trinity Methodist Weekday School","5319 NEWCOME DR ","SAN ANTONIO","TX","78229","BEXAR",210-684-5214,"Licensed Center - Child Care Program","Full Permit",2/6/1987,16,"","94733","","N","Y","N","N"
"190899","","Trinity Ministries","3430 HARRISON AVE ","BEAUMONT","TX","77706","JEFFERSON",409-892-0255,"Licensed Center - Child Care Program","Full Permit",9/24/1998,200,"julie@trinityumcbeaumont.org","99706","","Y","Y","Y","Y"
"823418","","Trinity Preschool","5401 N LOOP 1604 E ","SAN ANTONIO","TX","78247","BEXAR",210-653-2800,"Licensed Center - Child Care Program","Full Permit",11/27/2002,198,"megan.harrison@trinitypreschools.com","217392","","Y","Y","Y","Y"
"1447406","","Trinity Private School","1452 W SOUTHLAKE BLVD ","SOUTHLAKE","TX","76092","TARRANT",817-442-8983,"Licensed Center - Child Care Program","Full Permit",12/12/2012,80,"rachelp@trinitysouthlake.org","1026790","","Y","Y","Y","Y"
"1686258","","Trinity Spiral School","1721 EAST AVE ","KATY","TX","77493","HARRIS",281-650-4423,"Licensed Center - Child Care Program","Full Permit",9/26/2019,62,"","1324062","","N","Y","Y","Y"
"195122","","Trinity-First Weekday Ministries","801 N MESA ST ","EL PASO","TX","79902","EL PASO",915-533-2674,"Licensed Center - Child Care Program","Full Permit",1/1/1987,125,"","100012","","Y","Y","Y","Y"
"847014","","Triple L Ranch Child Development Center","737 W COUNTY LINE RD ","NEW BRAUNFELS","TX","78130","GUADALUPE",830-620-0254,"Licensed Center - Child Care Program","Full Permit",9/13/2005,307,"triplel_cdc@yahoo.com","267463","","Y","Y","Y","Y"
"1701987","","Trista Wehunt","800 MORTON AVE ","DUMAS","TX","79029","MOORE",806-678-4336,"Licensed Child-Care Home","Full Permit",7/23/2020,12,"","1346175","","Y","Y","Y","Y"
"864406","","Triumph Christian Academy","4740A W OREM DR ","HOUSTON","TX","77045","HARRIS",713-433-0003,"Licensed Center - Child Care Program","Full Permit",2/2/2007,90,"chelsealee@triumphchristianacademy.org","302468","","Y","Y","Y","Y"
"233813","","Triumphant Love Lutheran Child Development Center","9508 GREAT HILLS TRL ","AUSTIN","TX","78759","TRAVIS",512-346-1323,"Licensed Center - Child Care Program","Full Permit",4/6/1988,75,"cdc@tllc.org","104339","","Y","Y","Y","Y"
"836371","","Triumphant Lutheran Preschool","21315 BAT CAVE RD ","GARDEN RIDGE","TX","78266","COMAL",210-651-9090,"Licensed Center - Child Care Program","Full Permit",6/6/2005,78,"preschool@triumphantlutheran.org","244246","","N","Y","Y","Y"
"35529","2729","Trotter YMCA Child Care Center","1331 AUGUSTA DR ","HOUSTON","TX","77057","HARRIS",713-781-1061,"Licensed Center - School Age Program","Full Permit",7/7/1986,350,"","94602","","N","N","Y","Y"
"1688222","","Truc Ninh","223 MENLO PARK DR ","ARLINGTON","TX","76002","TARRANT",682-583-8272,"Registered Child-Care Home","Registered",5/8/2019,12,"","1326645","","Y","Y","Y","Y"
"971668","","Trudy Julius","1428 BECKWITH DR ","ARLINGTON","TX","76018","TARRANT",817-468-0155,"Registered Child-Care Home","Registered",4/21/2009,11,"","449417","","Y","Y","Y","Y"
"1648968","","True Knight Home School Academy","1730 WILLIAMS TRACE BLVD STE H","SUGAR LAND","TX","77478","FORT BEND",281-978-6056,"Licensed Center - Child Care Program","Full Permit",3/9/2018,46,"hello@trueknight.org","1272665","","N","N","N","Y"
"1618596","","True Love Childcare","40 WILSON RD STE AA","HUMBLE","TX","77338","HARRIS",281-318-7027,"Licensed Center - Before/After School Program","Full Permit",9/30/2016,68,"excellence@tlchumble.org","1235938","","N","N","N","Y"
"1326607","","True Love Childcare","19333 HIGHWAY 59 N STE 325","HUMBLE","TX","77338","HARRIS",281-319-5300,"Licensed Center - Child Care Program","Full Permit",7/1/2011,51,"excellence@TLCHUMBLE.org","882011","","Y","Y","Y","Y"
"1642575","","True-Lite Daycare & Learning Center","3001 N A ST ","MIDLAND","TX","79705","MIDLAND",432-704-5473,"Licensed Center - Child Care Program","Full Permit",1/18/2018,95,"bound2righteousness@yahoo.com","1264806","","Y","Y","Y","N"
"1328306","","Trulove Montessori","1406 W NORTH LOOP BLVD ","AUSTIN","TX","78756","TRAVIS",512-294-5971,"Licensed Center - Child Care Program","Full Permit",11/29/2011,22,"trulovemontessori@gmail.com","884488","","N","Y","Y","Y"
"1564736","","Truong Le","7223 GLACIER CREEK LN ","HOUSTON","TX","77083","HARRIS",832-560-6375,"Registered Child-Care Home","Registered",5/13/2015,12,"","1178518","","Y","Y","Y","Y"
"1556163","","Trusting Hands Learning Center","238 E AVIATION BLVD ","UNIVERSAL CITY","TX","78148","BEXAR",210-248-9764,"Licensed Center - Child Care Program","Full Permit",1/5/2016,46,"TrustingHandsLearningCenter@yahoo.com","1166502","","Y","Y","Y","Y"
"1704023","","Trusting Hands Learning Center #2","210 W RHAPSODY DR ","SAN ANTONIO","TX","78216","BEXAR",210-541-4081,"Licensed Center - Child Care Program","Full Permit",9/1/2020,68,"","1349378","","Y","Y","Y","Y"
"1521893","","TSC Raul J. Guerra Early Childhood Center","80 FORT BROWN ST ","BROWNSVILLE","TX","78520","CAMERON",956-295-3701,"Licensed Center - Child Care Program","Certified",9/16/2013,232,"","1120018","","Y","Y","Y","Y"
"514394","4070","TSTC Child Development Headstart","2702 DOGWOOD ","HARLINGEN","TX","78550","CAMERON",956-425-5292,"Licensed Center - Child Care Program","Full Permit",9/12/1995,146,"","140411","","N","Y","Y","Y"
"546823","4070","TSTC Early Head Start Child Development","2225 N 28TH ST ","HARLINGEN","TX","78550","CAMERON",956-425-4085,"Licensed Center - Child Care Program","Full Permit",3/22/2000,54,"mail@ninosinc.org","163679","","Y","Y","Y","N"
"1520851","","TTs Tumble Tots Childcare","6718 SPENCER DR ","ARLINGTON","TX","76002","TARRANT",817-808-8270,"Licensed Child-Care Home","Full Permit",1/16/2014,12,"thyman7@yahoo.com","1118422","","Y","Y","Y","Y"
"1692825","","Tu Anh Phan","1032 SOUTHMOOR DR ","ARLINGTON","TX","76010","TARRANT",682-564-5818,"Registered Child-Care Home","Registered",8/9/2019,12,"","1333330","","N","N","N","Y"
"956827","","Tu Kim Thach","4007 RENWOOD FRST ","HOUSTON","TX","77084","HARRIS",713-493-8867,"Registered Child-Care Home","Registered",3/12/2009,12,"","431130","","Y","Y","Y","Y"
"893001","","Tu Thanh Vu","3502 DERBYHALL DR ","HOUSTON","TX","77066","HARRIS",281-580-2438,"Registered Child-Care Home","Registered",4/1/2008,12,"thonguyen704@yahoo.com","350885","","N","Y","Y","Y"
"1142887","","Tu Thi Nguyen","11119 MISSY FALLS DR ","HOUSTON","TX","77065","HARRIS",281-970-8714,"Registered Child-Care Home","Registered",6/14/2010,12,"","656449","","Y","Y","Y","Y"
"1717512","","Tu Vo","17615 TOWER BLUFF LN ","CYPRESS","TX","77433","HARRIS",832-966-6986,"Registered Child-Care Home","Registered",3/9/2021,12,"","1370939","","Y","Y","Y","Y"
"1544545","","Tuat Nguyen","7407 FOUNTAINCREST DR ","HOUSTON","TX","77041","HARRIS",281-928-9899,"Registered Child-Care Home","Registered",8/11/2014,12,"","1152051","","Y","Y","Y","Y"
